time (s),pt1,pt2,pt3,pt4,pt5,pt6,pt7,pt8,pt9
0.000149,109.0971496,155.7070906,125.5788383,87.88488558,123.1823756,128.7885416,151.1916616,173.9296162,118.634635
1.49E-04,106.6455282,153.599523,126.5807971,88.06424249,124.7031457,125.640777,151.9895067,165.6011379,118.7499262
0.0001495,105.4197176,152.8407987,127.2487696,91.11330995,129.8357447,124.7414156,153.9841197,159.3063578,118.634635
1.50E-04,107.6670371,155.032669,127.4157628,94.52109122,138.3900763,126.1803938,155.9787326,159.4032006,117.4817231
0.00015,113.3874869,160.0065284,128.0837353,97.39080177,145.518686,128.8784777,158.0531301,159.9842572,116.0982288
1.50E-04,120.7423509,166.6664419,128.918701,99.18437087,146.279071,131.756434,159.3296824,157.7568735,114.5994434
0.0001505,127.6886114,170.0385499,130.7556255,99.54308469,142.4771459,134.2746457,160.2870966,155.2389615,115.2911905
1.51E-04,135.0434754,167.4251662,133.2605225,99.7224416,134.5881511,135.2639431,160.8455882,152.4305211,116.3288112
0.000151,142.806943,163.1257284,134.7634608,100.0811554,122.9922794,132.475923,161.882787,145.0704705,118.1734703
1.51E-04,148.9359963,159.3321068,134.4294745,101.6953676,112.2518407,126.5401383,163.5582618,137.8072627,119.5569645
0.0001515,154.6564461,156.8030257,131.9245775,103.1302229,108.2598193,121.5037149,166.1911509,138.8725332,118.1734703
1.52E-04,159.9682924,157.4774473,128.4177216,104.5650781,112.0617445,120.244609,168.9836091,145.1673133,116.5593936
0.000152,165.4844404,155.2012744,125.244852,105.6412196,122.8972312,122.4930123,170.7388685,146.6199549,117.2511407
1.52E-04,171.8177955,148.9628744,123.2409344,106.3586472,135.4435843,126.5401383,171.5367136,150.0094519,120.4792941
0.0001525,177.7425471,140.4483015,121.7379962,107.2554318,141.811809,130.0476474,170.978222,160.6621566,126.3591448
1.53E-04,183.2586951,131.3436097,121.4040099,107.7935025,139.7207501,131.5765617,169.4623162,174.1233018,132.5848691
0.000153,185.7103164,124.4307882,121.7379962,107.7935025,129.8357447,130.6772004,167.5474877,189.0370885,138.2341374
1.53E-04,184.0759022,118.7825071,122.4059687,108.1522163,118.0497766,127.8891803,165.9517974,204.0477179,145.3821912
0.0001535,182.441488,116.4220315,122.2389756,107.9728594,111.1112632,123.8420543,165.3135212,216.6372781,153.2219922
1.54E-04,180.8070737,118.8668098,121.4040099,107.4347887,110.9211669,119.2553116,166.0315819,217.5088631,160.1394636
0.000154,181.4199791,122.1546152,119.5670854,105.9999334,116.2438622,114.4886965,168.3453329,211.5046113,163.5981993
1.54E-04,183.2586951,122.6604314,118.7321197,104.2063643,126.2239158,112.2402932,171.9356362,211.4077685,164.1746553
0.0001545,185.0974111,117.4336639,119.9010717,102.5921521,137.7247394,113.7692075,174.8876634,219.639404,164.5205288
1.55E-04,184.280204,110.7737504,121.7379962,100.2605123,146.3741192,119.1653754,176.0844312,229.5173666,165.0969848
0.000155,183.4629969,107.9917613,123.9089069,97.74951559,146.4691673,125.1910963,175.446155,229.5173666,167.5180998
1.55E-04,182.2371862,109.2563018,125.5788383,95.41787577,139.4356057,129.9577113,174.2493873,217.7993914,173.0520769
0.0001555,179.9898666,111.7853829,126.9147834,93.08623595,132.2119479,132.2061146,172.8132659,199.5929505,181.3530427
1.56E-04,172.4307008,113.724345,128.2507285,92.36880831,125.7486751,132.7457314,172.0154208,183.7107361,187.5787669
0.000156,161.194103,113.3028315,128.918701,92.54816522,122.5170387,134.2746457,171.6164982,174.8980439,187.2328934
1.56E-04,152.000523,108.2446694,128.4177216,92.1894514,126.6041083,136.7928574,171.2175756,169.0874777,178.5860541
0.0001565,148.7316946,102.5120856,128.5847147,90.75459613,135.3485362,140.0305581,170.7388685,167.9253644,163.3676169
1.57E-04,151.1833159,100.2359127,129.0856941,88.60231322,144.3781085,142.0990892,169.4623162,168.5064211,147.1115591
0.000157,155.677955,103.3551127,130.087653,86.09131649,149.1305149,142.4588337,167.9464103,161.5337416,132.5848691
1.57E-04,156.6994639,109.1719991,131.0896118,85.19453194,147.5146967,142.4588337,167.1485652,143.617829,124.8603593
0.0001575,152.4091266,114.0615558,130.4216392,86.27067339,141.6217127,141.1097917,167.2283497,120.0850357,124.7450681
1.58E-04,144.4413572,117.0121504,130.087653,88.2435994,132.1168998,138.5016439,167.4677032,109.0449598,125.6673976
0.000158,136.2692861,119.5412314,129.4196804,89.67845467,121.9467499,134.1847095,167.4677032,116.598696,123.9380298
1.58E-04,130.5488363,123.8406692,129.0856941,90.03716849,116.8141509,129.2382223,166.35072,132.190382,118.7499262
0.0001585,125.2369901,128.730226,129.2526873,89.85781158,118.4299691,126.8099467,164.5156761,149.6220808,111.7171636
1.59E-04,119.9251438,133.1139665,128.918701,90.2165254,125.3684826,128.3388609,161.8030025,161.6305843,105.7220217
0.000159,117.6778243,137.6663124,129.2526873,91.65138068,133.6376698,131.6664978,159.6488205,164.6327102,100.0727534
1.59E-04,117.4735225,141.7128421,130.2546461,93.08623595,138.3900763,134.8142625,159.3296824,162.599012,97.19047359
0.0001595,119.3122385,142.1343556,132.59255,92.72752213,139.625702,135.7136238,160.6860192,156.5947603,97.76692954
1.60E-04,121.7638598,138.0035232,134.7634608,89.67845467,139.7207501,134.3645818,163.5582618,149.1378669,107.6819719
0.00016,124.6240847,134.7157178,136.4333921,85.73260267,132.9723329,131.3966894,166.9092116,147.9757537,127.5120567
1.60E-04,126.4628007,135.8959556,137.2683578,83.40096285,124.4180013,129.5080306,169.1431781,158.822144,150.9161684
0.0001605,127.4843096,141.459934,137.7693372,84.65646121,120.0457873,129.05835,169.7016697,175.4791006,168.5557205
1.61E-04,131.1617416,145.9279772,138.9382892,88.2435994,118.6200654,128.8784777,167.7868413,193.1044848,171.5532915
0.000161,139.5381145,147.108215,140.4412274,92.01009449,121.5665574,128.9684139,164.9943832,204.0477179,168.3251381
1.61E-04,150.9790141,142.4715664,141.4431862,94.87980504,129.6456484,130.4973281,162.9997702,203.3698185,167.1722262
0.0001615,160.5811977,136.8232854,141.7771725,95.59723268,138.2950282,133.5551566,163.2391238,202.7887619,167.2875174
1.62E-04,168.9575706,135.0529286,142.6121382,95.23851886,141.7167608,135.2639431,166.1911509,201.2392776,174.7814448
0.000162,176.1081328,138.6779448,143.614097,96.49401723,138.19998,134.9941347,170.4995149,201.6266487,192.7668705
1.62E-04,180.602772,146.8553069,144.1150764,100.2605123,132.2119479,132.8356675,174.7280944,206.6624727,212.2510817
0.0001625,181.6242809,153.8524312,143.4471038,105.8205765,123.9427606,130.3174558,177.2811989,203.2729758,226.7777717
1.63E-04,180.1941684,154.4425501,141.9441656,111.2012838,117.4794879,129.4180945,178.1588286,196.5908246,226.5471893
0.000163,177.9468488,151.4076528,139.6062617,114.6090651,117.8596804,130.2275197,177.6801215,196.5908246,214.7874879
1.63E-04,176.7210382,145.422161,138.1033235,116.0439203,123.2774237,133.3752843,177.2811989,199.0118938,200.2607979
0.0001635,179.1726595,137.8349178,135.5984264,115.8645634,130.5961297,137.6922187,177.2811989,205.8877306,181.1224603
1.64E-04,184.0759022,134.0412962,132.9265363,115.1471358,139.0554132,141.8292808,178.7971048,211.214083,165.212276
0.000164,186.5275235,135.6430475,129.7536667,115.1471358,144.5682047,145.4267261,181.7491319,206.3719444,161.0617931
1.64E-04,185.5060146,140.1110907,128.2507285,115.3264927,142.4771459,144.8871093,185.5787888,195.2350258,166.4804791
0.0001645,181.4199791,143.3988961,128.2507285,115.3264927,137.7247394,142.1890253,188.2116779,182.5486228,175.1273184
1.65E-04,178.1511506,143.3988961,129.7536667,114.9677789,132.4970923,137.5123464,188.530816,174.8012012,184.8117784
0.000165,177.1296417,138.7622475,131.423598,114.4297082,126.0338195,133.9149011,186.0574959,177.7064843,190.2304643
1.65E-04,179.1726595,133.9569935,132.9265363,114.4297082,126.0338195,132.1161785,181.8289165,188.7465601,186.6564374
0.0001655,182.0328844,131.7651232,133.761502,113.5329236,131.9268035,132.3859869,178.2386132,202.5950764,173.8591153
1.66E-04,182.6457897,132.102334,133.761502,111.2012838,140.2910389,138.4117078,177.9194751,211.601454,156.2195631
0.000166,178.764056,134.4628097,133.2605225,107.7935025,148.3701299,146.7757681,180.6321487,208.1151143,143.1916586
1.66E-04,173.2479079,133.6197827,132.7595431,104.3857212,152.6472957,152.5316805,184.8607281,190.6834156,139.0411757
0.0001665,167.3231564,130.2476746,132.2585637,102.950866,149.0354668,153.7907864,188.2914624,164.5358675,140.3093788
1.67E-04,160.3768959,127.6342908,132.2585637,103.6682936,141.2415202,151.7222554,190.0467218,148.9441814,147.1115591
0.000167,155.2693515,128.730226,133.761502,105.8205765,131.7367073,149.0241714,189.4882302,147.8789109,152.530245
1.67E-04,151.5919195,132.3552421,135.5984264,107.6141456,122.4219906,144.2575564,186.9351256,159.9842572,150.4550036
0.0001675,150.161807,135.5587448,136.6003853,105.9999334,117.4794879,139.0412607,183.2650378,176.8348993,141.4622907
1.68E-04,148.9359963,138.0035232,135.2644402,101.3366538,117.8596804,138.2318355,179.754519,184.2917927,127.3967655
0.000168,148.9359963,137.9192205,133.5945088,95.41787577,123.6576163,137.0626658,177.9194751,178.1906981,112.8700755
1.68E-04,149.7532035,135.3058367,131.7575843,92.01009449,132.306996,141.5594724,178.3183977,161.1463705,102.8397419
0.0001685,149.5489017,130.2476746,129.7536667,91.29266686,134.3980549,146.8657042,180.6321487,142.8430868,102.263286
1.69E-04,148.1187892,126.0325395,128.5847147,92.36880831,132.7822367,151.9021276,183.5841759,131.2219543,107.3360984
0.000169,148.1187892,127.8028962,128.7517079,93.44494977,129.8357447,155.4995729,185.4990043,127.4450863,113.792405
1.69E-04,149.9575052,134.4628097,130.9226186,93.08623595,124.7031457,146.9556403,184.9405127,132.7714387,119.7875469
0.0001695,153.839239,142.8087772,133.5945088,90.93395304,120.8061724,143.987748,183.6639604,141.8746591,118.634635
1.70E-04,160.3768959,147.7826366,136.266399,88.42295631,117.0992953,133.6450927,183.9830984,153.7863199,108.4890103
0.00017,168.5489671,145.0006474,137.2683578,86.27067339,118.8101617,130.5872642,185.4990043,167.7316789,96.61401764
1.70E-04,173.8608133,137.6663124,136.7673784,85.19453194,126.1288676,131.9363062,187.4936172,179.0622831,89.46596383
0.0001705,176.1081328,131.8494259,135.4314333,85.55324576,131.8317554,131.126881,188.690385,185.6475915,90.73416692
1.71E-04,177.7425471,133.8726908,134.7634608,86.62938721,133.5426217,137.4224103,188.9297386,188.6497174,98.45867669
0.000171,181.4199791,142.8087772,135.5984264,89.14038394,135.253488,139.7607497,188.2116779,190.5865728,112.0630372
1.71E-04,186.9361271,149.8059015,137.2683578,92.90687904,134.2079586,140.9299195,185.8181424,189.4244595,133.8530722
0.0001715,192.4522751,150.5646258,140.2742343,96.13530341,128.1248783,137.6922187,183.1852533,191.8455288,161.2923755
1.72E-04,197.5598196,146.7710042,143.9480833,98.28758632,123.3724719,122.6728846,181.4299939,197.6560951,186.425855
0.000172,200.6243462,142.0500529,146.2859872,99.36372778,120.521028,116.5572276,182.3874081,204.5319318,198.9925948
1.72E-04,200.828648,138.1721286,145.9520009,99.54308469,121.281413,113.0497184,185.3394353,217.2183347,197.3785181
0.0001725,198.7856302,136.5703772,142.9461244,100.4398692,127.0793489,112.8698462,189.0095231,227.1931401,189.7692996
1.73E-04,197.7641213,137.9192205,139.1052823,103.8476505,135.1584399,121.6835871,191.8817657,226.2247124,185.3882343
0.000173,197.5598196,140.869815,136.7673784,109.0490009,145.518686,126.2703299,192.1211193,218.0899197,180.8918779
1.73E-04,198.7856302,144.1576204,137.1013647,115.1471358,154.1680658,126.2703299,189.9669373,206.7593155,184.8117784
0.0001735,201.6458551,144.1576204,138.4373098,119.0929878,155.4036915,131.4866256,185.9777114,201.5298059,204.6418631
1.74E-04,205.5275889,140.3639988,140.4412274,121.0659138,149.4156593,124.1118627,182.2278391,207.0498438,228.8530131
0.000174,207.9792103,135.6430475,140.2742343,120.8865569,146.8493598,120.6942897,179.914088,216.7341209,245.685527
1.74E-04,206.5490978,134.8000205,138.4373098,122.3214122,144.4731566,114.2188881,179.754519,221.1888883,244.4173239
0.0001745,200.2157427,138.1721286,134.2624814,125.0117658,139.625702,106.1246362,181.2704248,220.4141462,219.1685531
1.75E-04,190.8178609,143.145988,128.2507285,128.4195471,137.8197875,108.2831034,182.6267616,213.4414667,174.7814448
0.000175,184.0759022,145.5064637,123.0739412,132.3653991,142.0019052,117.1867805,182.8661152,196.2034535,126.3591448
1.75E-04,182.6457897,144.832042,121.0700236,134.1589682,147.6097449,126.7200105,180.8715022,178.0938554,93.61644668
0.0001755,184.8931093,141.2070259,123.0739412,134.8763958,146.7543117,141.5594724,176.6429228,164.4390247,91.65649645
1.76E-04,186.5275235,137.7506151,127.4157628,133.8002544,147.4196486,149.0241714,170.7388685,155.7231753,111.4865812
0.000176,183.8716004,135.8959556,132.0915706,131.6479715,147.9899374,151.5423831,164.9145987,157.1758169,136.8506431
1.76E-04,177.1296417,135.5587448,134.2624814,128.4195471,146.1840229,154.0605948,160.8455882,163.9548108,153.3372834
0.0001765,167.7317599,136.3174691,133.9284951,124.8324089,140.2910389,148.1248101,158.7711908,166.1821946,152.6455362
1.77E-04,158.7424817,136.9918908,132.7595431,120.3484862,138.865317,145.6065983,157.9733456,164.729553,134.3142369
0.000177,152.6134283,136.6546799,132.0915706,116.4026342,142.8573384,140.6601111,157.8935611,150.784194,117.1358495
1.77E-04,149.3445999,132.7767557,133.0935294,114.0709943,145.8988785,147.405321,158.2126991,134.1272375,105.0302745
0.0001775,147.7101857,127.2127773,135.9324127,113.1742098,147.2295523,159.4567627,159.2498979,121.0534634,94.6540674
1.78E-04,146.8929786,124.3464855,140.4412274,112.4567822,146.4691673,171.1484599,160.6062347,115.0492116,92.57882597
0.000178,145.4628661,125.8639341,145.4510215,110.3044992,144.758301,180.2320093,162.2817096,121.8282056,99.26571502
1.78E-04,142.6026412,130.9220962,148.4568979,106.7173611,139.2455095,178.5232228,164.7550296,131.4156399,112.8700755
0.0001785,137.6993985,138.2564313,147.9559185,101.1572969,137.7247394,173.4867994,167.7868413,139.5504326,130.74021
1.79E-04,130.9574399,142.1343556,143.4471038,97.74951559,142.0969534,169.6195457,171.4569291,146.7167976,143.5375322
0.000179,124.6240847,140.869815,135.7654196,95.05916195,133.0673811,165.2126752,175.286586,154.2705338,145.1516088
1.79E-04,121.5595581,139.9424853,131.0896118,94.70044813,136.2039693,161.4353576,178.3183977,162.4053265,134.3142369
0.0001795,123.3982741,142.6401718,131.0896118,98.10822941,142.9523865,166.7415895,180.3927951,175.8664716,117.3664319
1.80E-04,127.8929132,147.108215,133.0935294,102.5921521,139.8157982,175.285522,181.3502094,190.8771011,103.3009067
0.00018,130.1402327,150.7332312,134.9304539,105.4618627,137.6296913,190.7545368,181.2704248,204.5319318,101.5715388
1.80E-04,128.3015167,151.3233501,136.4333921,105.4618627,135.9188249,198.8487887,180.8715022,214.2162088,113.792405
0.0001805,123.8068776,147.7826366,138.2703166,104.7444351,134.5881511,203.4355315,181.908701,218.1867624,135.6977312
1.81E-04,118.6993332,142.4715664,138.4373098,103.8476505,139.0554132,201.5468727,185.4192198,223.4162721,169.2474677
0.000181,115.8391083,140.2796961,137.7693372,104.5650781,137.2494988,188.3262612,190.1265063,237.5553166,206.371231
1.81E-04,114.6132976,143.4831988,138.1033235,105.9999334,138.6752207,173.6666717,194.8337929,250.5322479,231.6200017
0.0001815,116.04341,151.4076528,137.6023441,107.4347887,145.2335416,160.6259325,198.9825878,259.7323111,239.4598027
1.82E-04,121.3552563,158.5733825,138.9382892,109.5870716,147.5146967,153.8807225,202.1739685,261.3786382,235.1940286
0.000182,130.9574399,160.5123446,142.1111588,111.5599976,146.7543117,148.9342352,204.0090125,252.2754177,219.6297179
1.82E-04,143.4198483,153.9367339,146.118994,111.9187114,144.9483972,148.3946185,204.3281505,239.1048009,210.7522962
0.0001825,155.8822568,144.832042,150.6278087,109.9457854,137.439595,157.4781678,204.3281505,233.4879202,216.7474381
1.83E-04,165.8930439,137.5820097,148.4568979,107.4347887,134.9683437,164.9428668,204.5675041,231.454222,241.4197529
0.000183,172.6350026,133.53548,144.7830489,105.8205765,136.8693062,166.2919088,205.0462112,239.1048009,267.9367267
1.83E-04,178.3554524,135.4744421,141.1091999,105.2825058,139.2455095,158.0177846,206.242979,246.7553798,263.4403703
0.0001835,185.7103164,141.7971448,136.0994059,106.7173611,148.2750818,147.0455765,207.1206087,238.9111154,229.5447603
1.84E-04,195.3125,145.1692528,132.0915706,110.1251423,156.6393171,132.2061146,207.1206087,223.3194293,186.0799815
0.000184,204.0974765,141.5442367,130.4216392,114.2503513,160.916483,124.8313518,206.242979,215.1846366,139.7329229
1.84E-04,208.5921156,131.3436097,132.0915706,116.9407049,166.5243226,123.2125014,204.248366,208.5024854,109.8725045
0.0001845,209.4093227,119.7941395,135.7654196,118.1962033,171.1816809,130.5872642,202.8122447,208.2119571,109.2960486
1.85E-04,206.5490978,112.2068964,138.771296,119.6310585,163.6728787,146.1462151,202.6526757,209.3740703,130.2790453
0.000185,202.4630622,108.7504856,138.4373098,121.7833414,159.3006648,151.7222554,204.8068576,208.2119571,152.2996626
1.85E-04,196.3340089,107.3173396,131.423598,122.680126,159.2056166,165.4824836,207.9982384,215.3783221,158.6406781
0.0001855,187.7533342,110.1836315,124.4098863,122.1420553,157.5897984,177.7137976,211.2694036,207.5340577,148.0338886
1.86E-04,180.1941684,115.6633071,123.9089069,121.9626984,161.2966755,167.5510147,213.2640165,197.8497806,137.8882638
0.000186,175.086624,120.6371666,127.5827559,122.3214122,160.5362904,154.5102755,213.5033701,201.6266487,127.3967655
1.86E-04,171.6134937,123.6720638,134.2624814,124.653052,159.1105685,147.5851933,212.3863868,208.4056426,116.9052672
0.0001865,168.5489671,122.2389179,140.4412274,127.1640487,161.0115311,134.1847095,209.6737132,217.3151775,119.6722557
1.87E-04,165.6887422,117.2650585,145.2840283,130.0337593,153.2175845,139.940622,207.2801777,229.1299955,133.5071986
0.000187,161.8070084,112.5441072,148.2899048,131.1099007,148.0849855,144.9770454,205.5249183,235.7153039,153.9137393
1.87E-04,157.1080675,111.8696856,150.7948018,131.2892576,146.4691673,154.4203393,205.2855647,233.8752913,177.2025598
0.0001875,151.3876177,116.5063342,151.4627744,131.8273284,151.9819588,164.5831223,206.3227635,224.4815425,192.7668705
1.88E-04,145.8714697,123.5034584,151.1287881,133.0828267,148.1800336,166.7415895,206.402548,215.6688504,198.53143
0.000188,141.1725288,131.9337286,150.6278087,135.4144666,145.3285897,175.915075,204.6472886,219.4457185,189.6540084
1.88E-04,139.3338128,142.2186583,152.7987195,135.9525373,156.4492209,184.8187521,200.4187092,227.0962974,166.9416438
0.0001885,139.129511,152.6721933,162.8183076,136.8493218,153.1225364,173.6666717,194.9135774,232.9068636,136.3894784
1.89E-04,139.9467181,161.0181608,172.0029301,137.3873926,153.7878733,173.9364801,189.0893076,235.3279329,111.7171636
0.000189,139.7424163,162.957123,175.3427928,136.8493218,164.2431675,185.2684327,185.6585733,229.3236811,109.8725045
1.89E-04,137.4950968,161.2710689,175.1757997,135.5938235,153.9779695,189.8551755,185.0202972,223.6099576,127.6273479
0.0001895,134.0219665,162.4513068,169.9990125,133.9796113,143.9028678,199.4783417,187.0149101,211.5046113,152.530245
1.90E-04,132.1832505,168.3524959,164.3212458,130.3924731,158.5402797,205.5939987,190.6052134,200.5613782,165.5581496
0.00019,132.1832505,180.3234796,164.6552321,127.7021195,160.8214348,196.5104493,193.3178871,194.7508119,157.4877662
1.90E-04,134.0219665,194.4863335,165.4901978,126.2672642,131.1664185,197.1400022,195.152931,199.786636,134.6601105
0.0001905,139.129511,205.951501,165.3232047,126.0879073,136.67921,182.8401572,197.1475439,204.1445607,106.0678953
1.91E-04,148.1187892,209.7451226,165.4901978,128.0608333,135.7287287,178.7030951,199.4612949,161.8242699,85.43077216
0.000191,162.2156119,204.1811443,165.9911772,131.4686145,114.5329958,172.4075658,202.1739685,148.0725964,86.23781049
1.91E-04,176.7210382,194.8235443,160.9813831,135.2351096,115.4834771,176.9043724,204.407935,186.8097047,106.0678953
0.0001915,187.1404289,184.1171012,160.6473969,137.5667495,137.2494988,186.4376025,205.4451338,227.5805112,131.4319572
1.92E-04,190.2049555,174.843804,177.8476899,137.0286787,103.2222685,199.028661,204.9664267,215.2814793,151.1467507
0.000192,190.2049555,173.2420526,218.7610082,134.517682,80.22062116,206.6732322,204.0090125,183.1296794,157.8336398
1.92E-04,193.473784,177.1199769,261.3442579,132.544756,109.495445,208.4719549,204.1685815,215.1846366,151.3773331
0.0001925,201.6458551,178.9746364,277.2086058,131.8273284,125.9387714,207.7524658,207.4397467,249.4669774,133.737781
1.93E-04,210.022228,175.3496202,263.1811824,132.7241129,105.5034236,213.0586976,214.0618617,232.9068636,112.0630372
0.000193,215.7426778,165.2332959,227.110665,137.0286787,123.46752,221.0630134,221.4818219,231.3573793,103.5314891
1.93E-04,216.5598849,151.9977717,186.0303535,142.5887429,148.3701299,199.6582139,228.0241524,259.5386255,109.526631
0.0001935,215.3340743,143.989015,160.6473969,147.2520226,142.1920015,186.7074109,231.9335938,177.1254277,122.6698267
1.94E-04,211.0437369,141.7971448,152.4647332,148.8662348,165.0035525,210.9901666,232.2527318,183.5170505,138.6953022
0.000194,203.0759676,142.1343556,163.1522939,147.4313795,173.2727398,216.3863345,228.1837214,224.4815425,161.4076667
1.94E-04,194.2909911,142.0500529,180.51958,145.2790966,137.439595,206.1336154,221.3222529,204.5319318,188.3858053
0.0001945,186.7318253,137.0761935,192.0421064,144.0235982,143.6177234,196.6903215,215.0990605,117.7608092,212.4816641
1.95E-04,183.6672986,130.7534908,190.2051819,143.4855275,118.9052098,187.0671554,211.8278952,48.51822813,221.5896681
0.000195,188.1619378,128.140107,167.8281017,141.8713153,111.8716482,187.6967083,212.0672488,68.4678389,220.6673386
1.95E-04,199.1942338,126.9598692,150.961795,140.9745307,141.811809,196.1507048,214.3012153,112.7249851,215.5945262
0.0001955,209.8179263,123.334853,133.9284951,142.409386,150.5562369,202.2663618,217.1734579,131.803011,212.1357905
1.96E-04,211.4523405,118.529599,125.5788383,144.382312,190.9516918,201.5468727,218.7691483,95.29328639,212.0204993
0.000196,205.1189854,114.1458585,140.9422068,145.9965242,191.7120769,214.3178035,217.5723805,114.3713122,218.0156412
1.96E-04,196.9469142,108.8347883,170.3329987,145.8171673,161.3917236,201.6368088,214.3012153,134.2240802,235.3093198
0.0001965,190.2049555,108.919091,199.0558181,142.0506722,126.414012,206.6732322,210.3917739,108.2702177,256.1770253
1.97E-04,188.3662395,117.1807558,208.5744269,137.9254633,97.04414005,199.3884055,207.6791003,50.9392974,261.7110024
0.000197,190.0006538,128.8988314,195.7159554,133.8002544,105.6935198,172.7673103,207.0408241,51.52035403,259.8663434
1.97E-04,193.0651804,141.8814475,175.0088066,132.3653991,134.5881511,168.9000566,208.6365145,23.92016437,253.5253279
0.0001975,196.1297071,157.6460527,155.971589,133.9796113,144.9483972,149.0241714,212.1470333,-11.2337614,239.3445115
1.98E-04,197.5598196,175.0124094,148.7908842,136.8493218,157.0195097,153.3411057,217.492596,33.70128421,229.0835955
0.000198,195.1081982,188.9223552,155.971589,137.0286787,177.9300981,149.0241714,221.2424683,78.44264429,223.319036
1.98E-04,190.2049555,191.7886471,172.5039095,135.0557527,182.0171677,143.7179396,220.2052696,120.375564,224.9331127
0.0001985,183.2586951,190.8613173,190.2051819,133.9796113,147.704793,144.2575564,213.9820772,129.7693128,229.3141779
1.99E-04,179.3769613,190.6084092,193.5450446,137.5667495,140.6712314,145.2468538,205.4451338,-29.73073061,227.3542277
0.000199,179.9898666,196.7625065,179.183635,143.1268137,140.5761833,138.6815162,198.5038807,7.166365034,227.7001012
1.99E-04,185.7103164,210.8410577,162.9853008,147.6107364,125.5585788,148.0348739,195.2327155,-39.22132214,229.0835955
0.0001995,193.2694822,223.9922792,150.7948018,149.9423762,131.8317554,140.2104304,196.9081904,-30.02125893,224.9331127
2.00E-04,201.2372516,232.5911548,145.4510215,150.8391608,154.4532102,141.8292808,202.9718137,16.17274271,219.3991355
0.0002,206.5490978,239.1667656,145.1170352,152.274016,177.0746649,133.6450927,211.2694036,61.10778833,215.0180703
2.00E-04,206.7533996,237.1435007,152.7987195,156.219868,210.3415102,117.0069082,218.0510876,105.6554629,209.5993843
0.0002005,203.2802694,226.5213603,164.8222253,161.2418615,226.1194997,129.1482861,220.8435458,147.9757537,208.3311812
2.01E-04,203.8931747,220.1143549,178.1816761,166.0844981,200.2664085,98.30019271,220.2052696,179.3528114,206.9476869
0.000201,208.183512,219.0184198,180.6865732,168.0574241,179.4508682,93.62351382,217.0936734,221.5762594,199.9149243
2.01E-04,211.6566423,220.0300522,173.3388752,164.6496428,143.2375309,102.0775103,213.4235856,171.508547,194.3809472
0.0002015,215.1297725,219.7771441,166.4921566,161.9592891,94.9530812,90.38581306,211.1098346,74.95630454,198.0702653
2.02E-04,218.8072045,212.3585063,161.8163488,162.138646,96.28375501,111.3409319,212.1470333,116.1144821,208.4464724
0.000202,222.8932401,200.30322,166.6591497,163.0354306,139.8157982,99.91904309,215.0192759,159.0158295,213.8651584
2.02E-04,224.1190507,193.9805173,177.6806967,165.1877135,187.2448148,95.42223647,217.4128115,201.917177,210.4064227
0.0002025,219.4201098,197.5212308,192.8770721,165.3670704,205.1138631,109.6321454,217.4128115,243.7532539,201.4137098
2.03E-04,213.0867547,202.6636956,206.0695298,161.4212184,226.9749328,60.7968255,217.2532424,249.3701346,192.8821617
0.000203,208.183512,203.0009064,209.5763857,154.7850128,164.4332637,66.28292958,218.2106567,287.4293435,183.8894488
2.03E-04,207.9792103,197.0154146,204.7335848,148.5075209,156.2591246,97.13102299,220.5244077,327.5222506,177.8943069
0.0002035,213.2910565,182.5153498,197.0519005,145.8171673,161.9620124,83.10098633,222.120098,179.3528114,180.2001307
2.04E-04,220.4416187,163.6315446,189.7042025,146.5345949,101.7014984,96.95115072,222.9179432,166.6664084,188.5010965
0.000204,224.5276543,148.6256636,182.3565045,146.5345949,116.0537659,112.1503571,223.4764348,196.2034535,189.7692996
2.04E-04,228.0007845,148.6256636,184.6944084,144.7410258,150.5562369,115.6578663,224.6732026,137.9041055,185.0423608
0.0002045,228.8179916,158.7419879,194.0460241,143.6648844,199.3159272,156.7586788,227.4656607,179.4496542,185.6188167
2.05E-04,227.3878792,162.0297932,203.5646328,142.9474567,236.0045051,192.3733872,231.2155331,217.7993914,195.7644415
0.000205,224.9362578,156.0443014,209.5763857,141.8713153,226.1194997,222.5919277,234.3271293,250.2417196,212.0204993
2.05E-04,223.0975418,153.8524312,204.3995985,139.8983893,249.3112432,242.5577491,236.4813113,291.3998971,222.8578712
0.0002055,227.1835774,150.8175339,197.2188936,140.43646,210.2464621,239.3200483,236.8004493,274.1618839,222.3967065
2.06E-04,236.3771574,142.7244745,190.5391682,143.1268137,153.3126326,253.5299572,235.1249745,222.8352154,222.8578712
0.000206,247.2051517,136.9075881,186.0303535,144.9203828,155.5937877,254.069574,232.4123009,4.648452995,226.7777717
2.06E-04,252.7212997,136.2331664,180.3525869,143.8442413,147.0394561,266.2109519,229.4602737,37.96236612,234.6175727
0.0002065,248.8395659,138.4250367,180.1855938,140.6158169,135.253488,281.5900305,225.6306168,82.80056897,249.0289715
2.07E-04,237.6029681,141.2070259,186.5313329,139.3603186,169.755959,289.0547295,221.4818219,122.8934761,258.1369755
0.000207,224.7319561,141.0384205,188.2012643,139.3603186,209.9613177,282.3994557,218.0510876,165.1169241,256.8687724
2.07E-04,214.9254707,143.3145934,186.5313329,137.3873926,182.1122158,301.4659158,217.333027,149.4283952,252.948872
